,Anchor,Positive,Negative
16410,/root/Unzipped/wav/id10203/id10203_320_2.wav,/root/Unzipped/wav/id10203/id10203_92_1.wav,/root/Unzipped/wav/id10767/id10767_9_0_0_0_0.wav
16411,/root/Unzipped/wav/id10203/id10203_88_0.wav,/root/Unzipped/wav/id10203/id10203_280_1.wav,/root/Unzipped/wav/id11079/id11079_32_0.wav
16412,/root/Unzipped/wav/id10203/id10203_2_2.wav,/root/Unzipped/wav/id10203/id10203_328_0.wav,/root/Unzipped/wav/id10352/id10352_10_0.wav
16413,/root/Unzipped/wav/id10203/id10203_71_1.wav,/root/Unzipped/wav/id10203/id10203_261_0.wav,/root/Unzipped/wav/id10491/id10491_68_1.wav
16414,/root/Unzipped/wav/id10203/id10203_253_0.wav,/root/Unzipped/wav/id10203/id10203_202_0.wav,/root/Unzipped/wav/id10283/id10283_35_3.wav
16415,/root/Unzipped/wav/id10203/id10203_176_0.wav,/root/Unzipped/wav/id10203/id10203_223_1.wav,/root/Unzipped/wav/id11144/id11144_42_0_0.wav
16416,/root/Unzipped/wav/id10203/id10203_42_0.wav,/root/Unzipped/wav/id10203/id10203_71_1.wav,/root/Unzipped/wav/id11034/id11034_59_0_0.wav
16417,/root/Unzipped/wav/id10203/id10203_47_0.wav,/root/Unzipped/wav/id10203/id10203_121_0.wav,/root/Unzipped/wav/id10087/id10087_3_0.wav
16418,/root/Unzipped/wav/id10203/id10203_376_1.wav,/root/Unzipped/wav/id10203/id10203_165_1.wav,/root/Unzipped/wav/id10071/id10071_72_1_0.wav
16419,/root/Unzipped/wav/id10203/id10203_12_1.wav,/root/Unzipped/wav/id10203/id10203_392_1.wav,/root/Unzipped/wav/id10242/id10242_338_0.wav
16420,/root/Unzipped/wav/id10203/id10203_192_1.wav,/root/Unzipped/wav/id10203/id10203_150_0.wav,/root/Unzipped/wav/id10437/id10437_85_3.wav
16421,/root/Unzipped/wav/id10203/id10203_101_0.wav,/root/Unzipped/wav/id10203/id10203_5_1.wav,/root/Unzipped/wav/id10938/id10938_14_7.wav
16422,/root/Unzipped/wav/id10203/id10203_386_2.wav,/root/Unzipped/wav/id10203/id10203_349_0.wav,/root/Unzipped/wav/id11034/id11034_75_0_0.wav
16423,/root/Unzipped/wav/id10203/id10203_142_1.wav,/root/Unzipped/wav/id10203/id10203_233_1.wav,/root/Unzipped/wav/id10211/id10211_20_0.wav
16424,/root/Unzipped/wav/id10203/id10203_186_2.wav,/root/Unzipped/wav/id10203/id10203_393_0.wav,/root/Unzipped/wav/id11005/id11005_4_1_0.wav
16425,/root/Unzipped/wav/id10203/id10203_261_1.wav,/root/Unzipped/wav/id10203/id10203_320_0.wav,/root/Unzipped/wav/id10089/id10089_10_0.wav
16426,/root/Unzipped/wav/id10203/id10203_274_2.wav,/root/Unzipped/wav/id10203/id10203_94_0.wav,/root/Unzipped/wav/id10881/id10881_61_0_0.wav
16427,/root/Unzipped/wav/id10203/id10203_13_0.wav,/root/Unzipped/wav/id10203/id10203_287_1.wav,/root/Unzipped/wav/id10334/id10334_1_1.wav
16428,/root/Unzipped/wav/id10203/id10203_297_10.wav,/root/Unzipped/wav/id10203/id10203_128_2.wav,/root/Unzipped/wav/id11122/id11122_142_3.wav
16429,/root/Unzipped/wav/id10203/id10203_262_1.wav,/root/Unzipped/wav/id10203/id10203_380_10.wav,/root/Unzipped/wav/id10437/id10437_52_1.wav
16430,/root/Unzipped/wav/id10203/id10203_263_0.wav,/root/Unzipped/wav/id10203/id10203_38_2.wav,/root/Unzipped/wav/id10301/id10301_33_0.wav
16431,/root/Unzipped/wav/id10203/id10203_207_0.wav,/root/Unzipped/wav/id10203/id10203_330_1.wav,/root/Unzipped/wav/id10347/id10347_21_0_0.wav
16432,/root/Unzipped/wav/id10203/id10203_166_1.wav,/root/Unzipped/wav/id10203/id10203_47_0.wav,/root/Unzipped/wav/id10034/id10034_97_0.wav
16433,/root/Unzipped/wav/id10203/id10203_218_3.wav,/root/Unzipped/wav/id10203/id10203_77_1.wav,/root/Unzipped/wav/id10551/id10551_74_1_0.wav
16434,/root/Unzipped/wav/id10203/id10203_0_0.wav,/root/Unzipped/wav/id10203/id10203_229_2.wav,/root/Unzipped/wav/id10587/id10587_29_1.wav
16435,/root/Unzipped/wav/id10203/id10203_104_1.wav,/root/Unzipped/wav/id10203/id10203_281_1.wav,/root/Unzipped/wav/id11217/id11217_6_0.wav
16436,/root/Unzipped/wav/id10203/id10203_397_1.wav,/root/Unzipped/wav/id10203/id10203_104_0.wav,/root/Unzipped/wav/id10347/id10347_54_1_0.wav
16437,/root/Unzipped/wav/id10203/id10203_320_1.wav,/root/Unzipped/wav/id10203/id10203_190_1.wav,/root/Unzipped/wav/id10132/id10132_38_4.wav
16438,/root/Unzipped/wav/id10203/id10203_71_0.wav,/root/Unzipped/wav/id10203/id10203_168_0.wav,/root/Unzipped/wav/id10601/id10601_234_0.wav
16439,/root/Unzipped/wav/id10203/id10203_34_0.wav,/root/Unzipped/wav/id10203/id10203_233_2.wav,/root/Unzipped/wav/id10491/id10491_24_0.wav
16440,/root/Unzipped/wav/id10203/id10203_340_0.wav,/root/Unzipped/wav/id10203/id10203_99_0.wav,/root/Unzipped/wav/id11216/id11216_60_0_0.wav
16441,/root/Unzipped/wav/id10203/id10203_24_0.wav,/root/Unzipped/wav/id10203/id10203_19_1.wav,/root/Unzipped/wav/id11088/id11088_304_1.wav
16442,/root/Unzipped/wav/id10203/id10203_334_0.wav,/root/Unzipped/wav/id10203/id10203_222_1.wav,/root/Unzipped/wav/id10132/id10132_55_1.wav
16443,/root/Unzipped/wav/id10203/id10203_265_1.wav,/root/Unzipped/wav/id10203/id10203_189_6.wav,/root/Unzipped/wav/id10069/id10069_18_0.wav
16444,/root/Unzipped/wav/id10203/id10203_385_15.wav,/root/Unzipped/wav/id10203/id10203_316_2.wav,/root/Unzipped/wav/id10438/id10438_26_0_0.wav
16445,/root/Unzipped/wav/id10203/id10203_9_3.wav,/root/Unzipped/wav/id10203/id10203_129_2.wav,/root/Unzipped/wav/id10319/id10319_55_0.wav
16446,/root/Unzipped/wav/id10203/id10203_273_0.wav,/root/Unzipped/wav/id10203/id10203_96_0.wav,/root/Unzipped/wav/id10752/id10752_19_4_0.wav
16447,/root/Unzipped/wav/id10203/id10203_243_0.wav,/root/Unzipped/wav/id10203/id10203_39_0.wav,/root/Unzipped/wav/id10996/id10996_129_0_0.wav
16448,/root/Unzipped/wav/id10203/id10203_36_0.wav,/root/Unzipped/wav/id10203/id10203_296_0.wav,/root/Unzipped/wav/id10551/id10551_11_1.wav
16449,/root/Unzipped/wav/id10203/id10203_289_0.wav,/root/Unzipped/wav/id10203/id10203_316_0.wav,/root/Unzipped/wav/id10938/id10938_96_0.wav
16450,/root/Unzipped/wav/id10203/id10203_169_0.wav,/root/Unzipped/wav/id10203/id10203_239_1.wav,/root/Unzipped/wav/id10352/id10352_294_1.wav
16451,/root/Unzipped/wav/id10203/id10203_370_3.wav,/root/Unzipped/wav/id10203/id10203_51_0.wav,/root/Unzipped/wav/id11235/id11235_4_0.wav
16452,/root/Unzipped/wav/id10203/id10203_140_0.wav,/root/Unzipped/wav/id10203/id10203_375_6.wav,/root/Unzipped/wav/id10117/id10117_38_2.wav
16453,/root/Unzipped/wav/id10203/id10203_38_2.wav,/root/Unzipped/wav/id10203/id10203_316_2.wav,/root/Unzipped/wav/id10819/id10819_16_0.wav
16454,/root/Unzipped/wav/id10203/id10203_26_3.wav,/root/Unzipped/wav/id10203/id10203_373_0.wav,/root/Unzipped/wav/id10182/id10182_74_3_0_0_0.wav
16455,/root/Unzipped/wav/id10203/id10203_161_0.wav,/root/Unzipped/wav/id10203/id10203_201_0.wav,/root/Unzipped/wav/id10546/id10546_36_0_0.wav
16456,/root/Unzipped/wav/id10203/id10203_350_0.wav,/root/Unzipped/wav/id10203/id10203_10_0.wav,/root/Unzipped/wav/id10089/id10089_148_2.wav
16457,/root/Unzipped/wav/id10203/id10203_367_0.wav,/root/Unzipped/wav/id10203/id10203_21_0.wav,/root/Unzipped/wav/id11143/id11143_10_0.wav
16458,/root/Unzipped/wav/id10203/id10203_361_1.wav,/root/Unzipped/wav/id10203/id10203_250_1.wav,/root/Unzipped/wav/id10438/id10438_71_0_0.wav
16459,/root/Unzipped/wav/id10203/id10203_35_1.wav,/root/Unzipped/wav/id10203/id10203_380_8.wav,/root/Unzipped/wav/id10551/id10551_8_0.wav
16460,/root/Unzipped/wav/id10203/id10203_17_0.wav,/root/Unzipped/wav/id10203/id10203_205_0.wav,/root/Unzipped/wav/id10638/id10638_7_1.wav
16461,/root/Unzipped/wav/id10203/id10203_122_0.wav,/root/Unzipped/wav/id10203/id10203_132_1.wav,/root/Unzipped/wav/id10716/id10716_84_0.wav
16462,/root/Unzipped/wav/id10203/id10203_301_1.wav,/root/Unzipped/wav/id10203/id10203_5_1.wav,/root/Unzipped/wav/id10631/id10631_182_0.wav
16463,/root/Unzipped/wav/id10203/id10203_212_0.wav,/root/Unzipped/wav/id10203/id10203_52_0.wav,/root/Unzipped/wav/id10182/id10182_75_0_0_0_0.wav
16464,/root/Unzipped/wav/id10203/id10203_165_2.wav,/root/Unzipped/wav/id10203/id10203_72_0.wav,/root/Unzipped/wav/id10220/id10220_50_2_0_0_0.wav
16465,/root/Unzipped/wav/id10203/id10203_396_0.wav,/root/Unzipped/wav/id10203/id10203_135_0.wav,/root/Unzipped/wav/id10524/id10524_80_0.wav
16466,/root/Unzipped/wav/id10203/id10203_194_0.wav,/root/Unzipped/wav/id10203/id10203_319_1.wav,/root/Unzipped/wav/id11228/id11228_40_1.wav
16467,/root/Unzipped/wav/id10203/id10203_267_1.wav,/root/Unzipped/wav/id10203/id10203_13_1.wav,/root/Unzipped/wav/id10491/id10491_16_3.wav
16468,/root/Unzipped/wav/id10203/id10203_124_1.wav,/root/Unzipped/wav/id10203/id10203_57_0.wav,/root/Unzipped/wav/id11143/id11143_12_0.wav
16469,/root/Unzipped/wav/id10203/id10203_392_7.wav,/root/Unzipped/wav/id10203/id10203_76_3.wav,/root/Unzipped/wav/id10132/id10132_30_0.wav
16470,/root/Unzipped/wav/id10203/id10203_73_0.wav,/root/Unzipped/wav/id10203/id10203_336_1.wav,/root/Unzipped/wav/id10410/id10410_66_3.wav
16471,/root/Unzipped/wav/id10203/id10203_91_0.wav,/root/Unzipped/wav/id10203/id10203_387_2.wav,/root/Unzipped/wav/id11051/id11051_28_2_0_0_0.wav
16472,/root/Unzipped/wav/id10203/id10203_306_0.wav,/root/Unzipped/wav/id10203/id10203_338_0.wav,/root/Unzipped/wav/id10242/id10242_334_0.wav
16473,/root/Unzipped/wav/id10203/id10203_148_0.wav,/root/Unzipped/wav/id10203/id10203_92_1.wav,/root/Unzipped/wav/id10302/id10302_130_2.wav
16474,/root/Unzipped/wav/id10203/id10203_73_1.wav,/root/Unzipped/wav/id10203/id10203_379_1.wav,/root/Unzipped/wav/id10281/id10281_34_1.wav
16475,/root/Unzipped/wav/id10203/id10203_39_0.wav,/root/Unzipped/wav/id10203/id10203_256_1.wav,/root/Unzipped/wav/id10713/id10713_22_0.wav
16476,/root/Unzipped/wav/id10203/id10203_383_1.wav,/root/Unzipped/wav/id10203/id10203_335_0.wav,/root/Unzipped/wav/id11088/id11088_31_1.wav
16477,/root/Unzipped/wav/id10203/id10203_135_1.wav,/root/Unzipped/wav/id10203/id10203_370_0.wav,/root/Unzipped/wav/id10437/id10437_85_2.wav
16478,/root/Unzipped/wav/id10203/id10203_100_2.wav,/root/Unzipped/wav/id10203/id10203_200_1.wav,/root/Unzipped/wav/id10071/id10071_7_2_0.wav
16479,/root/Unzipped/wav/id10203/id10203_35_3.wav,/root/Unzipped/wav/id10203/id10203_32_1.wav,/root/Unzipped/wav/id11144/id11144_56_0_0.wav
16480,/root/Unzipped/wav/id10203/id10203_79_0.wav,/root/Unzipped/wav/id10203/id10203_95_0.wav,/root/Unzipped/wav/id10083/id10083_208_1_0.wav
16481,/root/Unzipped/wav/id10203/id10203_193_0.wav,/root/Unzipped/wav/id10203/id10203_380_3.wav,/root/Unzipped/wav/id10767/id10767_14_0_0_0_0.wav
16482,/root/Unzipped/wav/id10203/id10203_139_1.wav,/root/Unzipped/wav/id10203/id10203_292_0.wav,/root/Unzipped/wav/id10631/id10631_191_2.wav
16483,/root/Unzipped/wav/id10203/id10203_98_1.wav,/root/Unzipped/wav/id10203/id10203_99_2.wav,/root/Unzipped/wav/id10069/id10069_18_0.wav
16484,/root/Unzipped/wav/id10203/id10203_385_12.wav,/root/Unzipped/wav/id10203/id10203_209_0.wav,/root/Unzipped/wav/id10347/id10347_13_0_0.wav
16485,/root/Unzipped/wav/id10203/id10203_333_0.wav,/root/Unzipped/wav/id10203/id10203_103_0.wav,/root/Unzipped/wav/id10437/id10437_76_2.wav
16486,/root/Unzipped/wav/id10203/id10203_386_5.wav,/root/Unzipped/wav/id10203/id10203_342_2.wav,/root/Unzipped/wav/id10491/id10491_84_1.wav
16487,/root/Unzipped/wav/id10203/id10203_183_3.wav,/root/Unzipped/wav/id10203/id10203_101_1.wav,/root/Unzipped/wav/id10019/id10019_56_1.wav
16488,/root/Unzipped/wav/id10203/id10203_141_0.wav,/root/Unzipped/wav/id10203/id10203_3_0.wav,/root/Unzipped/wav/id11005/id11005_1_0_0.wav
16489,/root/Unzipped/wav/id10203/id10203_329_0.wav,/root/Unzipped/wav/id10203/id10203_115_0.wav,/root/Unzipped/wav/id10881/id10881_94_2_0.wav
16490,/root/Unzipped/wav/id10203/id10203_195_0.wav,/root/Unzipped/wav/id10203/id10203_223_1.wav,/root/Unzipped/wav/id10631/id10631_191_1.wav
16491,/root/Unzipped/wav/id10203/id10203_236_0.wav,/root/Unzipped/wav/id10203/id10203_313_0.wav,/root/Unzipped/wav/id10182/id10182_109_0_0_0_0.wav
16492,/root/Unzipped/wav/id10203/id10203_52_0.wav,/root/Unzipped/wav/id10203/id10203_53_2.wav,/root/Unzipped/wav/id10996/id10996_26_5_0.wav
16493,/root/Unzipped/wav/id10203/id10203_312_2.wav,/root/Unzipped/wav/id10203/id10203_123_0.wav,/root/Unzipped/wav/id10878/id10878_22_2.wav
16494,/root/Unzipped/wav/id10203/id10203_216_0.wav,/root/Unzipped/wav/id10203/id10203_35_1.wav,/root/Unzipped/wav/id10324/id10324_17_1.wav
16495,/root/Unzipped/wav/id10203/id10203_330_0.wav,/root/Unzipped/wav/id10203/id10203_246_0.wav,/root/Unzipped/wav/id10089/id10089_101_0.wav
16496,/root/Unzipped/wav/id10203/id10203_53_0.wav,/root/Unzipped/wav/id10203/id10203_289_1.wav,/root/Unzipped/wav/id11077/id11077_143_0.wav
16497,/root/Unzipped/wav/id10203/id10203_385_14.wav,/root/Unzipped/wav/id10203/id10203_240_0.wav,/root/Unzipped/wav/id10182/id10182_98_1_0_0_0.wav
16498,/root/Unzipped/wav/id10203/id10203_174_3.wav,/root/Unzipped/wav/id10203/id10203_44_0.wav,/root/Unzipped/wav/id10352/id10352_52_2.wav
16499,/root/Unzipped/wav/id10203/id10203_9_5.wav,/root/Unzipped/wav/id10203/id10203_164_0.wav,/root/Unzipped/wav/id10724/id10724_88_2.wav
16500,/root/Unzipped/wav/id10203/id10203_377_0.wav,/root/Unzipped/wav/id10203/id10203_373_4.wav,/root/Unzipped/wav/id10302/id10302_45_2.wav
16501,/root/Unzipped/wav/id10203/id10203_120_1.wav,/root/Unzipped/wav/id10203/id10203_361_0.wav,/root/Unzipped/wav/id10242/id10242_335_1.wav
16502,/root/Unzipped/wav/id10203/id10203_153_0.wav,/root/Unzipped/wav/id10203/id10203_181_1.wav,/root/Unzipped/wav/id10071/id10071_149_0_0.wav
16503,/root/Unzipped/wav/id10203/id10203_18_0.wav,/root/Unzipped/wav/id10203/id10203_327_1.wav,/root/Unzipped/wav/id10716/id10716_83_1.wav
16504,/root/Unzipped/wav/id10203/id10203_0_4.wav,/root/Unzipped/wav/id10203/id10203_5_1.wav,/root/Unzipped/wav/id10057/id10057_49_0_0.wav
16505,/root/Unzipped/wav/id10203/id10203_34_3.wav,/root/Unzipped/wav/id10203/id10203_379_3.wav,/root/Unzipped/wav/id10049/id10049_54_3.wav
16506,/root/Unzipped/wav/id10203/id10203_381_1.wav,/root/Unzipped/wav/id10203/id10203_154_4.wav,/root/Unzipped/wav/id10083/id10083_53_1_0.wav
16507,/root/Unzipped/wav/id10203/id10203_268_0.wav,/root/Unzipped/wav/id10203/id10203_353_1.wav,/root/Unzipped/wav/id10087/id10087_29_1.wav
16508,/root/Unzipped/wav/id10203/id10203_97_0.wav,/root/Unzipped/wav/id10203/id10203_124_1.wav,/root/Unzipped/wav/id10083/id10083_116_0_0.wav
16509,/root/Unzipped/wav/id10203/id10203_191_1.wav,/root/Unzipped/wav/id10203/id10203_379_5.wav,/root/Unzipped/wav/id11034/id11034_5_0_0.wav
16510,/root/Unzipped/wav/id10203/id10203_172_0.wav,/root/Unzipped/wav/id10203/id10203_383_0.wav,/root/Unzipped/wav/id10281/id10281_25_0.wav
16511,/root/Unzipped/wav/id10203/id10203_128_1.wav,/root/Unzipped/wav/id10203/id10203_235_0.wav,/root/Unzipped/wav/id10437/id10437_29_1.wav
16512,/root/Unzipped/wav/id10203/id10203_246_0.wav,/root/Unzipped/wav/id10203/id10203_375_1.wav,/root/Unzipped/wav/id11217/id11217_17_0.wav
16513,/root/Unzipped/wav/id10203/id10203_295_0.wav,/root/Unzipped/wav/id10203/id10203_23_1.wav,/root/Unzipped/wav/id10319/id10319_65_4.wav
16514,/root/Unzipped/wav/id10203/id10203_271_0.wav,/root/Unzipped/wav/id10203/id10203_298_1.wav,/root/Unzipped/wav/id11228/id11228_4_1.wav
16515,/root/Unzipped/wav/id10203/id10203_239_2.wav,/root/Unzipped/wav/id10203/id10203_217_1.wav,/root/Unzipped/wav/id10938/id10938_185_0.wav
16516,/root/Unzipped/wav/id10071/id10071_81_2_0.wav,/root/Unzipped/wav/id10071/id10071_128_1_0.wav,/root/Unzipped/wav/id10215/id10215_85_3.wav
16517,/root/Unzipped/wav/id10071/id10071_138_0_0.wav,/root/Unzipped/wav/id10071/id10071_46_2_0.wav,/root/Unzipped/wav/id10283/id10283_34_2.wav
16518,/root/Unzipped/wav/id10071/id10071_105_0_0.wav,/root/Unzipped/wav/id10071/id10071_162_0_0.wav,/root/Unzipped/wav/id10819/id10819_23_0.wav
16519,/root/Unzipped/wav/id10071/id10071_26_2_0.wav,/root/Unzipped/wav/id10071/id10071_75_1_0.wav,/root/Unzipped/wav/id11143/id11143_3_1.wav
16520,/root/Unzipped/wav/id10071/id10071_7_2_0.wav,/root/Unzipped/wav/id10071/id10071_113_3_0.wav,/root/Unzipped/wav/id10195/id10195_34_1_0.wav
16521,/root/Unzipped/wav/id10071/id10071_37_2_0.wav,/root/Unzipped/wav/id10071/id10071_137_0_0.wav,/root/Unzipped/wav/id10049/id10049_65_1.wav
16522,/root/Unzipped/wav/id10071/id10071_50_2_0.wav,/root/Unzipped/wav/id10071/id10071_35_1_0.wav,/root/Unzipped/wav/id10539/id10539_243_0_0.wav
16523,/root/Unzipped/wav/id10071/id10071_114_0_0.wav,/root/Unzipped/wav/id10071/id10071_41_1_0.wav,/root/Unzipped/wav/id11088/id11088_10_2.wav
16524,/root/Unzipped/wav/id10071/id10071_159_2_0.wav,/root/Unzipped/wav/id10071/id10071_134_0_0.wav,/root/Unzipped/wav/id10713/id10713_26_1.wav
16525,/root/Unzipped/wav/id10071/id10071_40_1_0.wav,/root/Unzipped/wav/id10071/id10071_59_1_0.wav,/root/Unzipped/wav/id11051/id11051_16_0_0_0_0.wav
16526,/root/Unzipped/wav/id10071/id10071_158_0_0.wav,/root/Unzipped/wav/id10071/id10071_151_0_0.wav,/root/Unzipped/wav/id10203/id10203_101_1.wav
16527,/root/Unzipped/wav/id10071/id10071_8_0_0.wav,/root/Unzipped/wav/id10071/id10071_49_2_0.wav,/root/Unzipped/wav/id10170/id10170_209_0.wav
16528,/root/Unzipped/wav/id10071/id10071_20_2_0.wav,/root/Unzipped/wav/id10071/id10071_19_4_0.wav,/root/Unzipped/wav/id10089/id10089_46_0.wav
16529,/root/Unzipped/wav/id10071/id10071_115_2_0.wav,/root/Unzipped/wav/id10071/id10071_137_2_0.wav,/root/Unzipped/wav/id10752/id10752_34_1_0.wav
16530,/root/Unzipped/wav/id10071/id10071_100_0_0.wav,/root/Unzipped/wav/id10071/id10071_26_1_0.wav,/root/Unzipped/wav/id10438/id10438_13_0_0_0.wav
16531,/root/Unzipped/wav/id10071/id10071_12_0_0.wav,/root/Unzipped/wav/id10071/id10071_12_1_0.wav,/root/Unzipped/wav/id10089/id10089_150_3.wav
16532,/root/Unzipped/wav/id10071/id10071_31_0_0.wav,/root/Unzipped/wav/id10071/id10071_1_0_0.wav,/root/Unzipped/wav/id10289/id10289_25_5.wav
16533,/root/Unzipped/wav/id10071/id10071_12_1_0.wav,/root/Unzipped/wav/id10071/id10071_26_0_0.wav,/root/Unzipped/wav/id10524/id10524_82_0.wav
16534,/root/Unzipped/wav/id10071/id10071_149_1_0.wav,/root/Unzipped/wav/id10071/id10071_126_0_0.wav,/root/Unzipped/wav/id10019/id10019_59_0.wav
16535,/root/Unzipped/wav/id10071/id10071_153_0_0.wav,/root/Unzipped/wav/id10071/id10071_54_1_0.wav,/root/Unzipped/wav/id10242/id10242_332_0.wav
16536,/root/Unzipped/wav/id10071/id10071_56_1_0.wav,/root/Unzipped/wav/id10071/id10071_55_1_0.wav,/root/Unzipped/wav/id10767/id10767_128_0_0_0_0.wav
16537,/root/Unzipped/wav/id10071/id10071_103_0_0.wav,/root/Unzipped/wav/id10071/id10071_76_0_0.wav,/root/Unzipped/wav/id11143/id11143_8_1.wav
16538,/root/Unzipped/wav/id10071/id10071_49_2_0.wav,/root/Unzipped/wav/id10071/id10071_123_0_0.wav,/root/Unzipped/wav/id10638/id10638_6_2.wav
16539,/root/Unzipped/wav/id10071/id10071_19_0_0.wav,/root/Unzipped/wav/id10071/id10071_16_0_0.wav,/root/Unzipped/wav/id11090/id11090_55_1_0_0.wav
16540,/root/Unzipped/wav/id10071/id10071_102_1_0.wav,/root/Unzipped/wav/id10071/id10071_73_0_0.wav,/root/Unzipped/wav/id10179/id10179_8_2_0.wav
16541,/root/Unzipped/wav/id10071/id10071_46_3_0.wav,/root/Unzipped/wav/id10071/id10071_129_0_0.wav,/root/Unzipped/wav/id10211/id10211_71_0.wav
16542,/root/Unzipped/wav/id10071/id10071_131_5_0.wav,/root/Unzipped/wav/id10071/id10071_98_0_0.wav,/root/Unzipped/wav/id10716/id10716_17_2.wav
16543,/root/Unzipped/wav/id10071/id10071_107_0_0.wav,/root/Unzipped/wav/id10071/id10071_148_0_0.wav,/root/Unzipped/wav/id10302/id10302_100_0.wav
16544,/root/Unzipped/wav/id10071/id10071_76_0_0.wav,/root/Unzipped/wav/id10071/id10071_151_1_0.wav,/root/Unzipped/wav/id10631/id10631_128_0.wav
16545,/root/Unzipped/wav/id10071/id10071_58_0_0.wav,/root/Unzipped/wav/id10071/id10071_96_0_0.wav,/root/Unzipped/wav/id10914/id10914_32_0.wav
16546,/root/Unzipped/wav/id10071/id10071_27_0_0.wav,/root/Unzipped/wav/id10071/id10071_58_0_0.wav,/root/Unzipped/wav/id11144/id11144_44_1_0.wav
16547,/root/Unzipped/wav/id10071/id10071_137_0_0.wav,/root/Unzipped/wav/id10071/id10071_53_1_0.wav,/root/Unzipped/wav/id10069/id10069_51_0.wav
16548,/root/Unzipped/wav/id10071/id10071_67_0_0.wav,/root/Unzipped/wav/id10071/id10071_80_0_0.wav,/root/Unzipped/wav/id10034/id10034_96_4.wav
16549,/root/Unzipped/wav/id10071/id10071_137_5_0.wav,/root/Unzipped/wav/id10071/id10071_151_1_0.wav,/root/Unzipped/wav/id10289/id10289_43_1.wav
16550,/root/Unzipped/wav/id10071/id10071_117_1_0.wav,/root/Unzipped/wav/id10071/id10071_49_0_0.wav,/root/Unzipped/wav/id10242/id10242_330_2.wav
16551,/root/Unzipped/wav/id10071/id10071_110_1_0.wav,/root/Unzipped/wav/id10071/id10071_30_2_0.wav,/root/Unzipped/wav/id10713/id10713_47_0.wav
16552,/root/Unzipped/wav/id10071/id10071_18_0_0.wav,/root/Unzipped/wav/id10071/id10071_50_0_0.wav,/root/Unzipped/wav/id10116/id10116_35_1.wav
16553,/root/Unzipped/wav/id10071/id10071_95_0_0.wav,/root/Unzipped/wav/id10071/id10071_154_0_0.wav,/root/Unzipped/wav/id11077/id11077_126_3.wav
16554,/root/Unzipped/wav/id10071/id10071_47_4_0.wav,/root/Unzipped/wav/id10071/id10071_81_0_0.wav,/root/Unzipped/wav/id10819/id10819_26_0.wav
16555,/root/Unzipped/wav/id10071/id10071_151_1_0.wav,/root/Unzipped/wav/id10071/id10071_75_2_0.wav,/root/Unzipped/wav/id10220/id10220_107_0_0_0_0.wav
16556,/root/Unzipped/wav/id10071/id10071_40_0_0.wav,/root/Unzipped/wav/id10071/id10071_89_0_0.wav,/root/Unzipped/wav/id10004/id10004_11_0_0.wav
16557,/root/Unzipped/wav/id10071/id10071_146_0_0.wav,/root/Unzipped/wav/id10071/id10071_109_0_0.wav,/root/Unzipped/wav/id10524/id10524_42_5.wav
16558,/root/Unzipped/wav/id10071/id10071_28_0_0.wav,/root/Unzipped/wav/id10071/id10071_48_0_0.wav,/root/Unzipped/wav/id10881/id10881_96_2_0.wav
16559,/root/Unzipped/wav/id10071/id10071_45_1_0.wav,/root/Unzipped/wav/id10071/id10071_39_3_0.wav,/root/Unzipped/wav/id10072/id10072_69_0.wav
16560,/root/Unzipped/wav/id10071/id10071_15_1_0.wav,/root/Unzipped/wav/id10071/id10071_1_0_0.wav,/root/Unzipped/wav/id10170/id10170_142_0.wav
16561,/root/Unzipped/wav/id10071/id10071_56_0_0.wav,/root/Unzipped/wav/id10071/id10071_130_0_0.wav,/root/Unzipped/wav/id10117/id10117_23_0.wav
16562,/root/Unzipped/wav/id10071/id10071_36_1_0.wav,/root/Unzipped/wav/id10071/id10071_74_0_0.wav,/root/Unzipped/wav/id10587/id10587_109_5.wav
16563,/root/Unzipped/wav/id10071/id10071_37_4_0.wav,/root/Unzipped/wav/id10071/id10071_164_1_0.wav,/root/Unzipped/wav/id10422/id10422_34_0_0.wav
16564,/root/Unzipped/wav/id10071/id10071_74_0_0.wav,/root/Unzipped/wav/id10071/id10071_14_0_0.wav,/root/Unzipped/wav/id10203/id10203_319_0.wav
16565,/root/Unzipped/wav/id10071/id10071_20_1_0.wav,/root/Unzipped/wav/id10071/id10071_137_0_0.wav,/root/Unzipped/wav/id10438/id10438_17_1_0.wav
16566,/root/Unzipped/wav/id10071/id10071_85_1_0.wav,/root/Unzipped/wav/id10071/id10071_18_0_0.wav,/root/Unzipped/wav/id11005/id11005_1_1_0.wav
16567,/root/Unzipped/wav/id10071/id10071_113_1_0.wav,/root/Unzipped/wav/id10071/id10071_39_2_0.wav,/root/Unzipped/wav/id10438/id10438_18_1_0_0.wav
16568,/root/Unzipped/wav/id10071/id10071_48_0_0.wav,/root/Unzipped/wav/id10071/id10071_23_0_0.wav,/root/Unzipped/wav/id10057/id10057_29_1_0.wav
16569,/root/Unzipped/wav/id10071/id10071_62_1_0.wav,/root/Unzipped/wav/id10071/id10071_39_1_0.wav,/root/Unzipped/wav/id11217/id11217_13_0.wav
16570,/root/Unzipped/wav/id10071/id10071_47_1_0.wav,/root/Unzipped/wav/id10071/id10071_56_2_0.wav,/root/Unzipped/wav/id10099/id10099_3_0_0.wav
